timestamp,temperature,vibration,pressure,voltage,current,fault
2026-08-13 07:20:11.383986,45.87,0.837,101.37,11.86,1.92,High Vibration
2026-08-13 07:20:12.383986,42.69,0.753,101.67,12.24,1.76,High Vibration
2026-08-13 07:20:13.383986,46.4,0.929,102.11,11.95,1.67,High Vibration
2026-08-13 07:20:14.383986,40.58,0.824,102.48,11.83,1.88,High Vibration
2026-08-13 07:20:15.383986,43.1,0.855,102.01,11.9,1.82,High Vibration
2026-08-13 07:20:16.383986,44.17,0.904,101.54,12.01,1.99,High Vibration
2026-08-13 07:20:17.383986,46.32,0.794,101.21,11.99,1.81,High Vibration
2026-08-13 07:20:18.383986,50.05,0.881,99.26,11.92,1.57,High Vibration
2026-08-13 07:20:19.383986,44.34,0.694,100.43,11.77,1.85,High Vibration
2026-08-13 07:20:20.383986,45.0,0.878,101.2,11.79,1.86,High Vibration
2026-08-13 07:20:21.383986,48.84,0.888,100.87,11.79,1.69,High Vibration
2026-08-13 07:20:22.383986,45.91,0.943,101.56,12.12,1.88,High Vibration
2026-08-13 07:20:23.383986,46.01,0.806,101.47,11.87,1.8,High Vibration
2026-08-13 07:20:24.383986,45.66,0.994,99.99,12.07,1.98,High Vibration
2026-08-13 07:20:25.383986,46.52,0.928,101.89,12.19,1.67,High Vibration
2026-08-13 07:20:26.383986,42.23,0.862,99.14,12.18,1.95,High Vibration
2026-08-13 07:20:27.383986,44.13,0.835,101.23,12.01,1.82,High Vibration
2026-08-13 07:20:28.383986,46.12,0.852,102.24,12.07,1.73,High Vibration
2026-08-13 07:20:29.383986,47.67,0.759,101.21,12.15,1.71,High Vibration
2026-08-13 07:20:30.383986,45.62,0.912,100.44,11.99,1.78,High Vibration
2026-08-13 07:20:31.383986,43.9,1.055,100.54,12.15,1.75,High Vibration
2026-08-13 07:20:32.383986,42.83,0.88,101.95,12.14,1.99,High Vibration
2026-08-13 07:20:33.383986,50.89,0.894,100.64,12.07,1.77,High Vibration
2026-08-13 07:20:34.383986,46.85,0.771,103.67,12.13,1.6,High Vibration
2026-08-13 07:20:35.383986,43.58,0.942,102.48,11.81,1.89,High Vibration
2026-08-13 07:20:36.383986,41.11,0.871,102.41,11.92,1.62,High Vibration
2026-08-13 07:20:37.383986,45.29,0.831,101.93,11.87,1.71,High Vibration
2026-08-13 07:20:38.383986,40.96,0.895,101.14,11.82,1.82,High Vibration
2026-08-13 07:20:39.383986,47.05,0.865,101.57,12.04,1.66,High Vibration
2026-08-13 07:20:40.383986,49.11,0.846,101.96,12.12,1.78,High Vibration
2026-08-13 07:20:41.383986,46.21,0.905,99.88,11.95,1.73,High Vibration
2026-08-13 07:20:42.383986,44.08,0.783,102.43,12.24,1.92,High Vibration
2026-08-13 07:20:43.383986,47.54,0.861,100.66,11.88,1.88,High Vibration
2026-08-13 07:20:44.383986,45.45,0.884,102.6,12.06,1.7,High Vibration
2026-08-13 07:20:45.383986,43.64,0.946,102.34,12.08,2.03,High Vibration
2026-08-13 07:20:46.383986,48.27,0.928,100.46,11.8,1.75,High Vibration
2026-08-13 07:20:47.383986,46.51,1.041,101.72,12.18,1.77,High Vibration
2026-08-13 07:20:48.383986,46.25,0.962,99.32,11.94,1.91,High Vibration
2026-08-13 07:20:49.383986,45.55,0.802,98.87,11.95,1.79,High Vibration
2026-08-13 07:20:50.383986,43.23,0.91,101.81,12.1,1.52,High Vibration
2026-08-13 07:20:51.383986,42.37,0.876,101.87,12.07,1.86,High Vibration
2026-08-13 07:20:52.383986,44.23,0.876,100.57,12.12,1.69,High Vibration
2026-08-13 07:20:53.383986,46.7,0.92,101.25,11.9,1.64,High Vibration
2026-08-13 07:20:54.383986,43.7,0.879,98.93,11.97,1.91,High Vibration
2026-08-13 07:20:55.383986,46.13,0.867,101.35,11.92,1.82,High Vibration
2026-08-13 07:20:56.383986,48.08,0.985,101.82,11.93,1.89,High Vibration
2026-08-13 07:20:57.383986,41.63,0.889,101.88,12.11,1.88,High Vibration
2026-08-13 07:20:58.383986,45.59,0.895,101.84,11.86,1.7,High Vibration
2026-08-13 07:20:59.383986,45.12,0.926,99.47,12.07,1.89,High Vibration
2026-08-13 07:21:00.383986,44.85,1.104,100.62,11.95,1.75,High Vibration
2026-08-13 07:21:01.383986,44.85,0.889,99.89,11.92,1.79,High Vibration
2026-08-13 07:21:02.383986,47.46,1.093,102.64,11.88,1.72,High Vibration
2026-08-13 07:21:03.383986,44.68,1.061,101.13,11.8,1.74,High Vibration
2026-08-13 07:21:04.383986,46.51,0.975,101.1,12.1,1.53,High Vibration
2026-08-13 07:21:05.383986,45.21,0.99,100.47,11.87,1.58,High Vibration
2026-08-13 07:21:06.383986,48.18,0.865,101.54,12.09,1.98,High Vibration
2026-08-13 07:21:07.383986,44.69,0.881,101.47,12.19,1.78,High Vibration
2026-08-13 07:21:08.383986,43.09,0.803,100.08,12.13,1.76,High Vibration
2026-08-13 07:21:09.383986,43.78,0.87,101.39,11.96,1.77,High Vibration
2026-08-13 07:21:10.383986,47.7,1.052,99.69,12.05,1.71,High Vibration
2026-08-13 07:21:11.383986,44.5,0.955,101.09,12.03,1.88,High Vibration
2026-08-13 07:21:12.383986,45.59,0.88,100.67,11.78,1.7,High Vibration
2026-08-13 07:21:13.383986,48.92,0.87,100.11,12.05,1.79,High Vibration
2026-08-13 07:21:14.383986,44.61,1.048,101.85,11.92,1.75,High Vibration
2026-08-13 07:21:15.383986,43.99,1.006,100.99,11.73,1.79,High Vibration
2026-08-13 07:21:16.383986,41.93,1.113,100.33,11.98,1.83,High Vibration
2026-08-13 07:21:17.383986,44.42,0.916,101.72,12.23,1.89,High Vibration
2026-08-13 07:21:18.383986,47.96,0.857,101.62,12.02,1.84,High Vibration
2026-08-13 07:21:19.383986,47.75,0.925,100.89,12.08,1.59,High Vibration
2026-08-13 07:21:20.383986,44.53,0.933,100.38,12.16,1.67,High Vibration
2026-08-13 07:21:21.383986,44.73,0.969,102.65,12.0,1.91,High Vibration
2026-08-13 07:21:22.383986,46.4,0.957,100.21,11.78,1.81,High Vibration
2026-08-13 07:21:23.383986,43.91,1.022,102.05,11.97,1.66,High Vibration
2026-08-13 07:21:24.383986,46.02,0.869,100.54,11.85,1.78,High Vibration
2026-08-13 07:21:25.383986,47.34,0.951,100.86,11.77,1.87,High Vibration
2026-08-13 07:21:26.383986,43.44,0.962,100.95,12.13,1.78,High Vibration
2026-08-13 07:21:27.383986,44.88,0.993,103.41,12.13,1.79,High Vibration
2026-08-13 07:21:28.383986,45.01,0.914,100.35,11.92,1.71,High Vibration
2026-08-13 07:21:29.383986,46.31,0.872,102.63,12.11,1.8,High Vibration
2026-08-13 07:21:30.383986,45.0,0.914,101.57,12.16,1.72,High Vibration
2026-08-13 07:21:31.383986,41.93,1.017,101.62,11.83,1.71,High Vibration
2026-08-13 07:21:32.383986,43.28,0.904,100.98,11.96,1.72,High Vibration
2026-08-13 07:21:33.383986,43.48,0.945,101.47,11.95,1.94,High Vibration
2026-08-13 07:21:34.383986,46.02,0.838,101.82,12.09,1.75,High Vibration
2026-08-13 07:21:35.383986,42.01,0.967,101.29,11.83,1.63,High Vibration
2026-08-13 07:21:36.383986,44.82,0.949,100.88,11.99,1.67,High Vibration
2026-08-13 07:21:37.383986,44.13,1.012,100.95,11.75,1.74,High Vibration
2026-08-13 07:21:38.383986,42.86,0.992,101.62,11.75,1.89,High Vibration
2026-08-13 07:21:39.383986,42.78,1.097,101.25,11.81,1.66,High Vibration
2026-08-13 07:21:40.383986,45.7,0.943,101.2,12.24,1.72,High Vibration
2026-08-13 07:21:41.383986,45.12,1.089,101.57,11.76,1.86,High Vibration
2026-08-13 07:21:42.383986,42.67,1.09,100.48,12.45,1.98,High Vibration
2026-08-13 07:21:43.383986,43.41,0.98,102.05,12.12,1.85,High Vibration
2026-08-13 07:21:44.383986,47.5,0.97,100.93,11.95,1.9,High Vibration
2026-08-13 07:21:45.383986,45.73,1.005,102.1,11.69,1.84,High Vibration
2026-08-13 07:21:46.383986,45.44,1.117,99.77,12.23,1.81,High Vibration
2026-08-13 07:21:47.383986,45.98,1.119,101.86,12.06,1.83,High Vibration
2026-08-13 07:21:48.383986,44.03,0.984,100.58,11.99,1.52,High Vibration
2026-08-13 07:21:49.383986,45.86,0.978,100.96,12.03,1.63,High Vibration
2026-08-13 07:21:50.383986,48.86,0.981,101.15,11.86,1.8,High Vibration
2026-08-13 07:21:51.383986,47.77,1.073,102.15,12.08,1.76,High Vibration
2026-08-13 07:21:52.383986,42.1,0.976,101.06,12.16,1.84,High Vibration
2026-08-13 07:21:53.383986,48.22,1.089,100.84,11.73,1.97,High Vibration
2026-08-13 07:21:54.383986,47.72,0.886,102.81,12.06,1.82,High Vibration
2026-08-13 07:21:55.383986,48.23,1.104,101.95,12.07,1.87,High Vibration
2026-08-13 07:21:56.383986,44.2,0.994,100.4,11.95,1.76,High Vibration
2026-08-13 07:21:57.383986,43.73,1.01,100.98,12.08,1.61,High Vibration
2026-08-13 07:21:58.383986,44.77,1.012,100.99,11.97,1.61,High Vibration
2026-08-13 07:21:59.383986,45.71,1.054,101.79,12.16,1.82,High Vibration
2026-08-13 07:22:00.383986,45.96,1.016,101.99,11.76,1.69,High Vibration
2026-08-13 07:22:01.383986,48.17,0.809,101.16,12.18,1.79,High Vibration
2026-08-13 07:22:02.383986,44.19,1.017,100.95,12.0,1.72,High Vibration
2026-08-13 07:22:03.383986,47.22,1.122,101.17,11.79,1.74,High Vibration
2026-08-13 07:22:04.383986,44.63,1.05,100.29,11.88,1.86,High Vibration
2026-08-13 07:22:05.383986,46.88,0.962,99.97,12.49,1.89,High Vibration
2026-08-13 07:22:06.383986,44.47,1.083,101.18,12.13,1.82,High Vibration
2026-08-13 07:22:07.383986,45.18,1.005,99.85,12.29,1.69,High Vibration
2026-08-13 07:22:08.383986,42.28,0.999,100.34,11.99,1.88,High Vibration
2026-08-13 07:22:09.383986,46.99,1.083,100.99,12.01,1.85,High Vibration
2026-08-13 07:22:10.383986,41.48,1.065,99.84,12.31,1.75,High Vibration
2026-08-13 07:22:11.383986,44.63,0.959,100.67,12.34,1.91,High Vibration
2026-08-13 07:22:12.383986,41.9,1.142,102.49,11.96,1.84,High Vibration
2026-08-13 07:22:13.383986,44.97,1.181,100.5,12.02,1.75,High Vibration
2026-08-13 07:22:14.383986,42.13,1.2,100.12,12.03,1.59,High Vibration
2026-08-13 07:22:15.383986,44.2,1.06,100.48,12.09,1.77,High Vibration
2026-08-13 07:22:16.383986,47.32,1.137,100.71,12.01,1.82,High Vibration
2026-08-13 07:22:17.383986,46.24,1.031,101.49,11.96,1.81,High Vibration
2026-08-13 07:22:18.383986,47.6,1.083,102.0,12.11,1.78,High Vibration
2026-08-13 07:22:19.383986,45.64,0.946,102.57,11.58,1.79,High Vibration
2026-08-13 07:22:20.383986,47.28,0.925,101.7,11.9,1.76,High Vibration
2026-08-13 07:22:21.383986,46.89,1.051,99.27,11.85,1.92,High Vibration
2026-08-13 07:22:22.383986,45.9,1.177,102.98,11.95,2.1,High Vibration
2026-08-13 07:22:23.383986,45.05,0.961,100.67,11.66,1.99,High Vibration
2026-08-13 07:22:24.383986,48.19,0.959,101.07,12.01,1.68,High Vibration
2026-08-13 07:22:25.383986,41.49,1.025,100.98,11.94,1.83,High Vibration
2026-08-13 07:22:26.383986,47.86,1.019,101.47,12.11,1.87,High Vibration
2026-08-13 07:22:27.383986,43.77,1.052,101.85,11.83,1.95,High Vibration
2026-08-13 07:22:28.383986,47.86,0.988,101.49,12.1,1.73,High Vibration
2026-08-13 07:22:29.383986,45.96,1.061,99.83,12.07,1.67,High Vibration
2026-08-13 07:22:30.383986,46.88,0.995,101.14,12.21,1.86,High Vibration
2026-08-13 07:22:31.383986,42.84,0.969,100.7,12.06,1.84,High Vibration
2026-08-13 07:22:32.383986,43.31,0.959,101.58,11.97,2.06,High Vibration
2026-08-13 07:22:33.383986,45.07,1.199,100.13,11.76,1.67,High Vibration
2026-08-13 07:22:34.383986,47.38,1.195,100.52,11.93,1.66,High Vibration
2026-08-13 07:22:35.383986,41.38,1.114,101.52,12.0,1.63,High Vibration
2026-08-13 07:22:36.383986,48.28,1.018,101.83,11.78,1.78,High Vibration
2026-08-13 07:22:37.383986,45.58,1.086,101.45,12.07,1.66,High Vibration
2026-08-13 07:22:38.383986,45.39,1.07,101.53,12.01,1.65,High Vibration
2026-08-13 07:22:39.383986,42.36,0.885,102.12,12.12,1.9,High Vibration
2026-08-13 07:22:40.383986,45.61,0.893,100.27,12.03,1.82,High Vibration
2026-08-13 07:22:41.383986,44.55,1.095,101.31,12.02,1.72,High Vibration
2026-08-13 07:22:42.383986,46.96,1.033,99.97,11.88,1.76,High Vibration
2026-08-13 07:22:43.383986,46.99,1.065,101.11,11.81,1.89,High Vibration
2026-08-13 07:22:44.383986,43.7,1.062,102.78,12.08,1.6,High Vibration
2026-08-13 07:22:45.383986,41.46,1.066,100.09,12.1,1.81,High Vibration
2026-08-13 07:22:46.383986,45.33,1.016,103.04,12.43,1.77,High Vibration
2026-08-13 07:22:47.383986,45.71,1.082,101.04,11.88,1.67,High Vibration
2026-08-13 07:22:48.383986,42.73,1.108,100.78,11.61,1.85,High Vibration
2026-08-13 07:22:49.383986,44.92,1.185,101.67,11.78,1.53,High Vibration
2026-08-13 07:22:50.383986,43.56,1.029,102.24,12.0,1.94,High Vibration
2026-08-13 07:22:51.383986,42.35,1.158,102.02,11.7,1.96,High Vibration
2026-08-13 07:22:52.383986,45.19,1.113,100.44,12.19,1.66,High Vibration
2026-08-13 07:22:53.383986,46.66,1.149,100.33,12.3,1.83,High Vibration
2026-08-13 07:22:54.383986,46.31,0.963,103.42,11.82,1.92,High Vibration
2026-08-13 07:22:55.383986,43.01,1.037,102.09,12.15,1.65,High Vibration
2026-08-13 07:22:56.383986,47.18,1.172,100.36,12.24,1.63,High Vibration
2026-08-13 07:22:57.383986,43.75,1.128,100.45,12.04,1.83,High Vibration
2026-08-13 07:22:58.383986,44.63,1.158,101.07,12.03,1.94,High Vibration
2026-08-13 07:22:59.383986,46.58,1.155,100.15,12.08,1.69,High Vibration
2026-08-13 07:23:00.383986,42.44,1.088,100.4,12.12,1.9,High Vibration
2026-08-13 07:23:01.383986,41.19,1.029,99.84,11.93,1.85,High Vibration
2026-08-13 07:23:02.383986,44.52,1.05,102.6,11.65,1.95,High Vibration
2026-08-13 07:23:03.383986,43.91,1.092,100.77,12.23,1.65,High Vibration
2026-08-13 07:23:04.383986,45.02,1.142,99.69,11.86,1.78,High Vibration
2026-08-13 07:23:05.383986,43.23,1.036,100.95,12.1,1.76,High Vibration
2026-08-13 07:23:06.383986,47.16,1.023,100.05,12.29,1.72,High Vibration
2026-08-13 07:23:07.383986,42.38,0.965,102.38,11.95,1.77,High Vibration
2026-08-13 07:23:08.383986,44.68,1.187,101.12,12.35,1.82,High Vibration
2026-08-13 07:23:09.383986,47.12,1.172,101.26,11.91,1.84,High Vibration
2026-08-13 07:23:10.383986,46.02,1.063,101.47,12.19,2.05,High Vibration
2026-08-13 07:23:11.383986,46.71,1.26,100.67,12.11,1.96,High Vibration
2026-08-13 07:23:12.383986,43.21,1.073,103.04,11.85,1.64,High Vibration
2026-08-13 07:23:13.383986,48.06,1.209,101.73,11.99,1.75,High Vibration
2026-08-13 07:23:14.383986,45.56,1.241,101.54,12.33,1.69,High Vibration
2026-08-13 07:23:15.383986,44.96,1.087,100.21,11.98,1.85,High Vibration
2026-08-13 07:23:16.383986,46.05,1.292,101.76,12.17,1.81,High Vibration
2026-08-13 07:23:17.383986,48.36,1.311,101.83,11.85,1.73,High Vibration
2026-08-13 07:23:18.383986,45.56,1.158,102.0,12.07,1.8,High Vibration
2026-08-13 07:23:19.383986,43.73,1.155,103.15,12.15,1.86,High Vibration
2026-08-13 07:23:20.383986,47.06,1.094,100.79,11.89,1.78,High Vibration
2026-08-13 07:23:21.383986,44.16,1.222,100.82,11.88,2.03,High Vibration
2026-08-13 07:23:22.383986,44.1,1.139,101.75,11.83,1.95,High Vibration
2026-08-13 07:23:23.383986,46.27,1.253,100.62,12.01,1.8,High Vibration
2026-08-13 07:23:24.383986,45.53,1.014,101.41,11.79,1.84,High Vibration
2026-08-13 07:23:25.383986,40.74,0.983,102.12,11.92,1.68,High Vibration
2026-08-13 07:23:26.383986,47.54,1.159,102.17,11.98,2.12,High Vibration
2026-08-13 07:23:27.383986,43.79,1.274,101.24,11.75,1.86,High Vibration
2026-08-13 07:23:28.383986,45.63,1.052,100.38,12.0,1.84,High Vibration
2026-08-13 07:23:29.383986,40.06,1.222,100.81,11.8,1.91,High Vibration
2026-08-13 07:23:30.383986,44.95,1.236,101.74,12.0,1.78,High Vibration
2026-08-13 07:23:31.383986,45.97,1.107,100.45,12.09,1.78,High Vibration
2026-08-13 07:23:32.383986,45.07,1.229,101.19,12.0,1.73,High Vibration
2026-08-13 07:23:33.383986,45.86,1.171,102.2,11.91,1.75,High Vibration
2026-08-13 07:23:34.383986,46.58,1.165,100.39,12.2,1.6,High Vibration
2026-08-13 07:23:35.383986,46.57,1.045,103.19,11.77,1.94,High Vibration
2026-08-13 07:23:36.383986,44.84,1.119,101.49,12.09,1.69,High Vibration
2026-08-13 07:23:37.383986,43.37,1.201,99.59,11.91,2.16,High Vibration
2026-08-13 07:23:38.383986,43.06,1.243,100.71,12.08,1.88,High Vibration
2026-08-13 07:23:39.383986,47.26,1.136,103.29,11.91,1.83,High Vibration
2026-08-13 07:23:40.383986,45.49,1.064,101.01,12.02,1.75,High Vibration
2026-08-13 07:23:41.383986,49.88,1.088,102.48,12.13,1.8,High Vibration
2026-08-13 07:23:42.383986,43.27,1.096,100.78,11.73,1.68,High Vibration
2026-08-13 07:23:43.383986,42.04,1.266,101.92,12.12,1.87,High Vibration
2026-08-13 07:23:44.383986,45.33,1.277,100.69,12.02,1.89,High Vibration
2026-08-13 07:23:45.383986,42.36,1.409,101.33,12.02,1.95,High Vibration
2026-08-13 07:23:46.383986,46.83,1.166,101.43,11.77,1.73,High Vibration
2026-08-13 07:23:47.383986,46.03,1.2,102.52,11.98,1.63,High Vibration
2026-08-13 07:23:48.383986,47.11,1.281,102.2,11.98,1.93,High Vibration
2026-08-13 07:23:49.383986,51.86,1.177,99.99,11.91,1.88,High Vibration
2026-08-13 07:23:50.383986,41.79,1.183,101.68,12.23,1.96,High Vibration
2026-08-13 07:23:51.383986,46.73,0.997,102.22,12.11,1.83,High Vibration
2026-08-13 07:23:52.383986,41.54,1.11,100.13,11.7,1.8,High Vibration
2026-08-13 07:23:53.383986,43.4,1.384,101.13,12.19,1.61,High Vibration
2026-08-13 07:23:54.383986,43.94,1.183,100.39,11.94,1.77,High Vibration
2026-08-13 07:23:55.383986,44.53,1.325,101.68,12.07,1.86,High Vibration
2026-08-13 07:23:56.383986,46.23,1.171,100.98,12.03,1.94,High Vibration
2026-08-13 07:23:57.383986,47.25,1.16,102.07,11.97,1.8,High Vibration
2026-08-13 07:23:58.383986,44.05,1.166,102.64,12.01,1.82,High Vibration
2026-08-13 07:23:59.383986,42.11,1.158,101.06,11.88,1.8,High Vibration
2026-08-13 07:24:00.383986,44.14,1.19,101.42,11.86,1.75,High Vibration
2026-08-13 07:24:01.383986,45.15,1.28,101.56,11.9,1.85,High Vibration
2026-08-13 07:24:02.383986,48.42,1.26,101.85,12.11,1.97,High Vibration
2026-08-13 07:24:03.383986,47.15,1.234,102.37,11.84,1.62,High Vibration
2026-08-13 07:24:04.383986,45.31,1.195,100.76,12.12,1.58,High Vibration
2026-08-13 07:24:05.383986,43.93,1.153,99.66,12.22,1.64,High Vibration
2026-08-13 07:24:06.383986,43.82,1.266,101.95,11.83,1.88,High Vibration
2026-08-13 07:24:07.383986,45.58,1.381,101.7,11.98,1.7,High Vibration
2026-08-13 07:24:08.383986,43.51,1.13,102.67,12.0,1.87,High Vibration
2026-08-13 07:24:09.383986,48.03,1.009,102.58,12.01,1.85,High Vibration
2026-08-13 07:24:10.383986,43.34,1.139,101.79,12.36,1.92,High Vibration
2026-08-13 07:24:11.383986,47.53,1.185,100.7,11.88,1.74,High Vibration
2026-08-13 07:24:12.383986,40.89,1.144,100.74,11.97,1.82,High Vibration
2026-08-13 07:24:13.383986,45.72,1.202,100.72,11.71,1.73,High Vibration
2026-08-13 07:24:14.383986,43.06,1.242,102.21,12.14,1.89,High Vibration
2026-08-13 07:24:15.383986,44.73,1.165,100.55,11.77,1.92,High Vibration
2026-08-13 07:24:16.383986,44.65,1.108,100.47,11.87,1.81,High Vibration
2026-08-13 07:24:17.383986,47.13,1.182,99.05,11.97,1.78,High Vibration
2026-08-13 07:24:18.383986,44.55,1.161,101.52,12.01,1.8,High Vibration
2026-08-13 07:24:19.383986,45.83,1.178,100.81,12.21,1.87,High Vibration
2026-08-13 07:24:20.383986,46.65,1.312,101.83,12.14,1.61,High Vibration
2026-08-13 07:24:21.383986,45.41,1.201,102.98,12.14,1.72,High Vibration
2026-08-13 07:24:22.383986,45.75,1.23,101.75,11.85,1.84,High Vibration
2026-08-13 07:24:23.383986,44.54,1.241,100.58,11.91,1.94,High Vibration
2026-08-13 07:24:24.383986,42.9,1.142,101.25,11.88,1.69,High Vibration
2026-08-13 07:24:25.383986,45.21,1.101,100.29,12.31,1.86,High Vibration
2026-08-13 07:24:26.383986,43.51,1.256,101.87,12.15,1.78,High Vibration
2026-08-13 07:24:27.383986,46.95,1.061,100.24,12.02,1.84,High Vibration
2026-08-13 07:24:28.383986,43.18,1.247,100.68,11.96,1.92,High Vibration
2026-08-13 07:24:29.383986,46.82,1.148,100.24,11.94,1.8,High Vibration
2026-08-13 07:24:30.383986,43.68,1.312,101.65,12.06,1.65,High Vibration
2026-08-13 07:24:31.383986,47.33,1.005,102.13,12.14,1.75,High Vibration
2026-08-13 07:24:32.383986,47.55,1.227,101.36,12.05,2.18,High Vibration
2026-08-13 07:24:33.383986,47.69,1.29,100.39,12.02,1.7,High Vibration
2026-08-13 07:24:34.383986,46.64,1.246,100.18,12.01,1.7,High Vibration
2026-08-13 07:24:35.383986,45.3,1.168,101.33,12.11,1.79,High Vibration
2026-08-13 07:24:36.383986,44.22,1.254,102.0,11.83,1.83,High Vibration
2026-08-13 07:24:37.383986,47.64,1.285,101.36,12.1,1.85,High Vibration
2026-08-13 07:24:38.383986,46.51,1.079,99.75,12.15,1.62,High Vibration
2026-08-13 07:24:39.383986,45.8,1.214,100.3,12.05,1.82,High Vibration
2026-08-13 07:24:40.383986,49.22,1.194,102.74,12.05,1.72,High Vibration
2026-08-13 07:24:41.383986,46.6,1.291,101.34,12.04,1.73,High Vibration
2026-08-13 07:24:42.383986,43.35,1.308,101.08,11.99,1.83,High Vibration
2026-08-13 07:24:43.383986,45.53,1.134,102.59,12.02,1.78,High Vibration
2026-08-13 07:24:44.383986,45.86,1.269,102.07,12.08,1.89,High Vibration
2026-08-13 07:24:45.383986,47.7,1.322,101.14,11.83,2.0,High Vibration
2026-08-13 07:24:46.383986,44.52,1.215,99.56,12.05,1.82,High Vibration
2026-08-13 07:24:47.383986,41.97,1.291,100.8,12.4,1.73,High Vibration
2026-08-13 07:24:48.383986,44.13,1.186,102.58,11.94,1.71,High Vibration
2026-08-13 07:24:49.383986,46.41,1.147,101.93,12.27,1.87,High Vibration
2026-08-13 07:24:50.383986,46.28,1.329,103.01,12.18,1.85,High Vibration
2026-08-13 07:24:51.383986,46.81,1.19,102.08,11.85,1.76,High Vibration
2026-08-13 07:24:52.383986,38.83,1.294,100.66,12.17,1.85,High Vibration
2026-08-13 07:24:53.383986,47.25,1.177,102.34,12.32,1.89,High Vibration
2026-08-13 07:24:54.383986,46.58,1.279,100.78,12.11,1.62,High Vibration
2026-08-13 07:24:55.383986,44.16,1.125,100.6,12.1,1.86,High Vibration
2026-08-13 07:24:56.383986,45.1,1.282,99.41,11.94,1.72,High Vibration
2026-08-13 07:24:57.383986,43.68,1.317,100.44,11.91,1.55,High Vibration
2026-08-13 07:24:58.383986,44.41,1.184,101.38,11.86,1.81,High Vibration
2026-08-13 07:24:59.383986,44.71,1.406,101.8,11.72,1.65,High Vibration
2026-08-13 07:25:00.383986,45.11,1.2,98.33,12.2,1.89,High Vibration
2026-08-13 07:25:01.383986,46.04,1.227,101.73,11.89,1.82,High Vibration
2026-08-13 07:25:02.383986,43.16,1.398,99.73,12.18,1.8,High Vibration
2026-08-13 07:25:03.383986,44.02,1.292,102.03,12.21,1.84,High Vibration
2026-08-13 07:25:04.383986,43.22,1.284,103.12,12.2,1.91,High Vibration
2026-08-13 07:25:05.383986,46.59,1.337,102.46,11.93,1.64,High Vibration
2026-08-13 07:25:06.383986,45.14,1.218,100.24,11.89,2.1,High Vibration
2026-08-13 07:25:07.383986,45.27,1.313,100.08,11.72,1.7,High Vibration
2026-08-13 07:25:08.383986,47.88,1.313,101.9,12.11,1.73,High Vibration
2026-08-13 07:25:09.383986,47.78,1.237,102.71,12.07,1.59,High Vibration
2026-08-13 07:25:10.383986,43.5,1.146,102.46,12.0,1.53,High Vibration
2026-08-13 07:25:11.383986,45.75,1.248,99.82,12.25,1.81,High Vibration
2026-08-13 07:25:12.383986,44.41,1.26,99.79,11.8,1.95,High Vibration
2026-08-13 07:25:13.383986,44.05,1.295,99.26,11.8,1.87,High Vibration
2026-08-13 07:25:14.383986,45.76,1.435,102.64,11.97,1.86,High Vibration
2026-08-13 07:25:15.383986,44.37,1.461,102.45,12.03,1.82,High Vibration
2026-08-13 07:25:16.383986,47.89,1.344,102.86,11.67,1.86,High Vibration
2026-08-13 07:25:17.383986,43.97,1.44,102.85,12.0,1.98,High Vibration
2026-08-13 07:25:18.383986,48.57,1.307,103.77,12.0,1.77,High Vibration
2026-08-13 07:25:19.383986,46.73,1.274,101.39,12.21,1.8,High Vibration
2026-08-13 07:25:20.383986,41.61,1.333,100.6,12.13,1.88,High Vibration
2026-08-13 07:25:21.383986,47.94,1.378,102.39,11.9,1.9,High Vibration
2026-08-13 07:25:22.383986,48.94,1.252,103.1,11.92,1.7,High Vibration
2026-08-13 07:25:23.383986,45.59,1.366,102.21,11.86,1.85,High Vibration
2026-08-13 07:25:24.383986,43.63,1.191,100.37,11.89,1.86,High Vibration
2026-08-13 07:25:25.383986,47.3,1.194,101.65,11.82,1.88,High Vibration
2026-08-13 07:25:26.383986,43.75,1.229,102.1,11.91,1.76,High Vibration
2026-08-13 07:25:27.383986,40.56,1.39,102.12,12.0,1.62,High Vibration
2026-08-13 07:25:28.383986,47.42,1.263,100.85,12.35,1.72,High Vibration
2026-08-13 07:25:29.383986,46.48,1.362,101.69,12.04,1.85,High Vibration
2026-08-13 07:25:30.383986,45.54,1.315,102.81,11.8,1.92,High Vibration
2026-08-13 07:25:31.383986,46.64,1.376,102.42,11.99,1.58,High Vibration
2026-08-13 07:25:32.383986,44.86,1.243,100.57,11.81,1.74,High Vibration
2026-08-13 07:25:33.383986,43.81,1.133,102.0,12.33,1.87,High Vibration
2026-08-13 07:25:34.383986,44.59,1.321,100.88,12.01,1.8,High Vibration
2026-08-13 07:25:35.383986,43.32,1.461,99.81,12.11,1.79,High Vibration
2026-08-13 07:25:36.383986,48.8,1.355,100.94,11.96,1.8,High Vibration
2026-08-13 07:25:37.383986,42.71,1.268,99.52,11.86,1.81,High Vibration
2026-08-13 07:25:38.383986,45.6,1.173,101.16,12.08,1.78,High Vibration
2026-08-13 07:25:39.383986,43.73,1.3,100.76,11.9,1.82,High Vibration
2026-08-13 07:25:40.383986,49.62,1.275,100.98,11.99,1.72,High Vibration
2026-08-13 07:25:41.383986,47.2,1.146,100.77,12.12,1.76,High Vibration
2026-08-13 07:25:42.383986,43.36,1.372,102.21,12.03,1.7,High Vibration
